nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Consejo Académico 209-18,2018-07-26,Oferta otras sedes,Posgrado,Administrativos,,"-        Eric Rodríguez, decano de Administración, preguntó si era necesario abrir el registro calificado del programa y cuáles son las condiciones mínimas en términos de presencialidad. Felipe De Vivero manifestó que sí es necesario actualizar el registro calificado y reiteró que este programa es presencial. Señaló que se espera iniciar clases en enero o febrero del próximo año. "
Consejo Académico 209-18,2018-07-26,Oferta otras sedes,Posgrado,,,-	El Rector se refirió a la alianza entre el Centro de Ética de la Universidad de Miami y el Centro de Ética de Uniandes para llevar a cabo un evento en la Sede Caribe. Tomó esta propuesta como un ejemplo para destacar el potencial que tiene la Sede Caribe y las posibilidades de alianzas que se pueden desarrollar con prestigiosas universidades del mundo.  
Consejo Académico 209-18,2018-07-26,"Creación Programas,Oferta otras sedes",Posgrado,,,El Consejo Académico dio su visto bueno a la Especialización en Derecho Público para la Gestión Administrativa que se ofrecerá en la Sede Caribe.
Consejo Académico 209-18,2018-07-26,Impacto Social,,,,"Eduardo Behrentz, vicerrector de Desarrollo y Egresados, presentó los resultados obtenidos por la Dirección de Filantropía en los cuatro primeros meses del año. "
Consejo Académico 209-18,2018-07-26,Informe de gestión,,,,"Presentó los resultados de la Dirección de Filantropía de enero a abril de los años 2017 y 2018, así:"
Consejo Académico 209-18,2018-07-26,Impacto Social,,Administrativos,,"Propuso que a nivel de decanaturas existan metas concretas de consecución de donaciones e invitó formalmente a las unidades académicas, en el marco de la celebración de los 70 años de la Universidad, a que se comprometan a conseguir una beca patrimonial, equivalente a trescientos cincuenta millones de pesos, que servirán para financiar a 8 estudiantes de pregrado beneficiarios del programa Quiero Estudiar. Señaló que en este último programa se respetan los deseos del donante y se puede personalizar según sus intereses de donación, de modo que cuentan con la posibilidad de beneficiar a estudiantes de sus facultades. "
Consejo Académico 209-18,2018-07-26,Politicas Academicas,,Administrativos,,"El Rector anotó que dentro de los preceptos incluidos en el proyecto “Hacia un nuevo cómo”, se encuentra el de establecer la responsabilidad de los miembros del Consejo Superior en la consecución de recursos. Comentó que este planteamiento también fue incluido dentro de la propuesta de reforma a los Estatutos que hoy se discute ante el Comité Directivo, en la que se resalta que dicha responsabilidad debe ser individual e ineludible. "
Consejo Académico 209-18,2018-07-26,Politicas Academicas,,Administrativos,,Los miembros del Consejo acogieron la propuesta del Vicerrector de Desarrollo y Egresados. 
Consejo Académico 209-18,2018-07-26,Evaluación curricular,Posgrado,,Administración,"Juan Camilo Cárdenas, decano de la Facultad de Administración, informó sobre la modificación a los horarios de la Especialización en Economía para no Economistas y la Especialización en Evaluación Social de Proyectos de la Facultad de Economía. Manifestó que esta reforma nace de la preocupación por la caída en el número de inscritos y matriculados en estos programas, pese a que están bastante consolidados y cuentan con amplio reconocimiento. Además, señaló que se tomó esta medida luego de un estudio de mercado y de reuniones con profesores y egresados. 
Los nuevos horarios son viernes de 5:00 pm a 9:00 pm y sábados de 8:00 am a 1:00 pm. "
Consejo Académico 209-18,2018-07-26,Estatuto profesoral,,Profesores,Administración,"Eric Rodríguez, decano de la Facultad de Administración, informó que la Facultad aprobó un STAI para el periodo 2019-I, para la profesora Ximena Rueda, quien realizará una visita a la Universidad de Rutgers, en Nueva Jersey, y a la Universidad de Cornell, en Ithaca. Se compromete con la redacción de un artículo académico y someterlo a publicación, así como a conseguir fuentes de financiación con el National Science Foundation. "
Consejo Académico 209-18,2018-07-26,Estructura Interna,,"Administrativos,Estudiantes",,"Juny Montoya, directora del Centró de Ética, anunció la creación del Comité de Integridad Académica, que nace de reuniones informales entre diferentes unidades de la Universidad, entre ellas, la Facultad de Economía, la Decanatura de Estudiantes y un grupo de estudiantes del CEU, del comité de ética y del comité de responsabilidad social. Manifestó que este nuevo Comité busca el afianzamiento y apropiación de valores en la Universidad y crear una reflexión en los estudiantes sobre el fraude académico, la compra y venta de exámenes, entre otros. "
Consejo Académico 209-18,2018-07-26,"Bienestar,Administrativos",,"Administrativos,Estudiantes,Profesores",,"Dentro de las iniciativas planteadas, se encuentra la realización de una campaña en torno a la integridad académica, cuyo lanzamiento se llevará a cabo del 21 al 24 de agosto y se denominará como “la semana de la integridad”. Durante esta semana se llevarán a cabo distintas actividades, entre éstas, la creación de tiendas de confianza, ejercicios de reflexión entre los estudiantes con votaciones electrónicas, y un coloquio de profesores sobre prácticas que promuevan la integridad académica. Sobre este último punto, destacó que existe una convocatoria abierta para que los profesores se postulen mostrando sus prácticas e invitó a los miembros del Consejo a difundir esta convocatoria. "
Consejo Académico 209-18,2018-07-26,"Bienestar,Administrativos",,"Administrativos,Estudiantes,Profesores",,Destacó que las actividades incluyen conductas que nos involucran a todos en nuestra vida cotidiana como ciudadanos y empleados de la Universidad. 
Consejo Académico 209-18,2018-07-26,"Bienestar,Administrativos",,"Administrativos,Estudiantes",Administración,"Juan Camilo Cárdenas, decano de la Facultad de Administración, afirmó que en estas actividades se busca generar una reflexión sobre las zonas grises y los límites entre lo que es aceptable éticamente o no, en especial, sobre las “ayudas” que se difunden en las redes sociales. Por último, anotó que se llevará a cabo una encuesta, diseñada en conjunto por la Facultad de Economía, el Departamento de Psicología y la Decanatura de Estudiantes, sobre la honestidad académica de los estudiantes. Encuesta que serán enviada a estudiantes y profesores."
Consejo Académico 209-18,2018-07-26,Representación,,Estudiantes,,"•	José Elias Turizo, estudiante invitado, manifestó que el CEU ha venido adelantando iniciativas sobre la integridad y que sería interesante crear sinergias en este punto. "
Consejo Académico 209-18,2018-07-26,Cambios administrativos,,Profesores,,"•	El Vicerrector Académico solicitó que se compartan los resultados de esa encuesta en el Comité de Evaluación. Comentó que existen algunas prácticas de evaluación que facilitan este tipo de prácticas antiéticas, por lo que es fundamental involucrar a los profesores en esta labor de reflexión. "
Consejo Académico 210-18,2018-08-09,Ajustes Administrativos,"Pregrado,Posgrado",Estudiantes,,"El Rector presentó a Elena Arenas, egresada uniandina, quien asumió el cargo de asistente de comunicaciones con los estudiantes. Precisó que este cargo tiene como función principal, tal como su nombre lo indica, establecer un canal directo y eficiente de comunicación entre la Rectoría y los estudiantes. Comentó que la iniciativa de creación de este cargo provino del Centro de Investigación, Innovación y Consultoría de Estudiantes de Pregrado – CIICEP-, en el marco de una consultoría contratada por la Rectoría, que tenía como objetivo analizar posibilidades de mejora en la comunicación con los estudiantes. Destacó que en esta iniciativa participó activamente Elena Arenas, en calidad de estudiante. 

Invitó a los miembros del Consejo a hacer uso de este canal de comunicación. "
Consejo Académico 210-18,2018-08-09,Oferta virtual,,Estudiantes,,"Elena Arenas se presentó ante los miembros del Consejo Académico y manifestó que, como parte de la estrategia de comunicación, se creó un curso en Sicua Plus, que les fue inscrito a todos los estudiantes y en el que se les informa sobre los principales cambios y noticias de la Universidad. Reiteró la invitación a los miembros del Consejo a hacer uso de este canal. "
Consejo Académico 210-18,2018-08-09,Oferta otras sedes,,Administrativos,,"El Rector recordó que el próximo 15 de agosto, en las instalaciones de la Sede Caribe, se llevará a cabo el lanzamiento oficial de “La Triada”, la alianza entre la Pontificia Universidad Católica de Chile, el Instituto Tecnológico de Monterrey y la Universidad de los Andes. Indicó que será un evento pequeño al que asistirán de manera presencial los rectores y vicerrectores de estas instituciones y habrá también participación en modalidad virtual. "
Consejo Académico 210-18,2018-08-09,"Oferta otras sedes,Posicionamiento",,Administrativos,,"Frente a la agenda del evento, señaló que se llevarán a cabo tres presentaciones de orden académico: Los Andes hará un panel sobre corrupción, el TEC de Monterrey sobre tecnologías de innovación en educación y la católica de Chile sobre migraciones. Acto seguido los tres rectores de estas instituciones se reunirán con la junta directiva de la Asociación Nacional de Empresarios de Colombia –ANDI-, para conversar en torno a la relación entre la universidad y la empresa. En horas de la tarde se llevará a cabo el lanzamiento oficial. "
